,popularity,id,vote_count,vote_average,title,release_date,original_language,genre_ids,Unnamed: 0,movie,year,pg_rating,imdb_id,runtime,genre,metascore,imdb_rating,votes,gross_us
570,216.971,301528,6228,7.6,Toy Story 4,2019-06-19,en,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",11,Toy Story 4,2019,G,1979376,100,"Animation, Adventure, Comedy",84.0,7.8,194659,434.04
571,12.365,2000,609,7.6,"Aguirre, the Wrath of God",1972-12-29,de,"['Adventure', 'Drama', 'History']",920,"Aguirre, the Wrath of God",1972,Not Rated,68182,95,"Action, Adventure, Biography",,7.9,51567,--
572,9.097,17057,288,7.6,In a Lonely Place,1950-05-17,en,"['Mystery', 'Thriller']",970,In a Lonely Place,1950,Not Rated,42593,94,"Drama, Film-Noir, Mystery",,8.0,25938,--
573,13.582,71,2683,7.6,Billy Elliot,2000-05-18,en,"['Comedy', 'Drama', 'Music']",439,Billy Elliot,2000,R,249462,110,"Drama, Music",74.0,7.7,125118,22.00
574,22.615,9693,4835,7.6,Children of Men,2006-09-22,en,"['Drama', 'Action', 'Thriller', 'Science Fiction']",363,Children of Men,2006,R,206634,109,"Adventure, Drama, Sci-Fi",84.0,7.9,460347,35.55
575,10.596,4909,310,7.6,The Day of the Jackal,1973-05-15,en,"['Action', 'Thriller']",471,The Day of the Jackal,1973,PG,69947,143,"Crime, Drama, Thriller",80.0,7.8,36908,16.06
576,25.589,1933,4246,7.6,The Others,2001-08-02,en,"['Horror', 'Drama', 'Mystery', 'Thriller']",194,The Others,2001,PG-13,230600,104,"Horror, Mystery, Thriller",74.0,7.6,333713,96.52
577,6.914,61202,204,7.6,Zindagi Na Milegi Dobara,2011-07-15,hi,"['Comedy', 'Drama', 'Romance']",638,Zindagi Na Milegi Dobara,2011,Not Rated,1562872,155,"Comedy, Drama",,8.1,66508,3.11
578,12.158,5708,514,7.6,Control,2007-09-26,en,['Drama'],733,Control,2007,R,421082,122,"Biography, Drama, Music",78.0,7.7,61055,0.87
579,11.879,1712,421,7.6,Giant,1956-11-24,en,"['Drama', 'Western']",957,Giant,1956,G,49261,201,"Drama, Western",84.0,7.6,33589,--
580,11.749,9289,574,7.6,The Longest Day,1962-09-25,en,"['Drama', 'History', 'War']",348,The Longest Day,1962,G,56197,178,"Action, Drama, History",75.0,7.8,51725,39.10
581,9.047,1913,570,7.6,The Sea Inside,2004-09-03,es,['Drama'],669,The Sea Inside,2004,PG-13,369702,126,"Biography, Drama",74.0,8.0,76827,2.09
582,10.28,308369,1917,7.6,Me and Earl and the Dying Girl,2015-06-12,en,"['Comedy', 'Drama']",553,Me and Earl and the Dying Girl,2015,PG-13,2582496,105,"Comedy, Drama",74.0,7.7,121681,6.74
583,12.316,9040,1134,7.6,Serpico,1973-12-05,en,"['Crime', 'Drama', 'History']",392,Serpico,1973,R,70666,130,"Biography, Crime, Drama",87.0,7.7,107996,29.80
584,23.932,433,3394,7.6,Mary Poppins,1964-08-27,en,"['Comedy', 'Family', 'Fantasy']",184,Mary Poppins,1964,G,58331,139,"Comedy, Family, Fantasy",88.0,7.8,155699,102.27
585,86.284,293660,23825,7.6,Deadpool,2016-02-09,en,"['Action', 'Adventure', 'Comedy']",20,Deadpool,2016,R,1431045,108,"Action, Adventure, Comedy",65.0,8.0,889854,363.07
586,18.05,246741,2259,7.6,What We Do in the Shadows,2014-06-19,en,"['Comedy', 'Horror']",631,What We Do in the Shadows,2014,R,3416742,86,"Comedy, Horror",76.0,7.7,154124,3.33
587,13.568,592,932,7.6,The Conversation,1974-04-07,en,"['Crime', 'Drama', 'Mystery']",600,The Conversation,1974,PG,71360,113,"Drama, Mystery, Thriller",85.0,7.8,96717,4.42
588,46.443,137113,9955,7.6,Edge of Tomorrow,2014-05-27,en,"['Action', 'Science Fiction']",188,Edge of Tomorrow,2014,PG-13,1631867,113,"Action, Adventure, Sci-Fi",71.0,7.9,591641,100.21
589,10.477,11327,1019,7.6,Midnight Express,1978-08-31,en,"['Drama', 'Crime']",366,Midnight Express,1978,R,77928,121,"Biography, Crime, Drama",59.0,7.6,72816,35.00
590,14.833,2649,3825,7.6,The Game,1997-09-12,en,"['Drama', 'Mystery', 'Thriller']",307,The Game,1997,R,119174,129,"Action, Drama, Mystery",61.0,7.8,340078,48.32
591,13.711,1051,1038,7.6,The French Connection,1971-10-09,en,"['Action', 'Crime', 'Thriller']",472,The French Connection,1971,R,67116,104,"Action, Crime, Drama",94.0,7.7,108536,15.63
592,22.991,765,1812,7.6,Evil Dead II,1987-03-13,en,"['Comedy', 'Fantasy', 'Horror']",568,Evil Dead II,1987,R,92991,84,"Action, Comedy, Fantasy",72.0,7.8,146730,5.92
593,47.667,218,8791,7.6,The Terminator,1984-10-26,en,"['Action', 'Thriller', 'Science Fiction']",351,The Terminator,1984,R,88247,107,"Action, Sci-Fi",84.0,8.0,791718,38.40
594,26.81,264660,9650,7.6,Ex Machina,2015-01-16,en,"['Drama', 'Science Fiction']",411,Ex Machina,2014,R,470752,108,"Drama, Sci-Fi, Thriller",78.0,7.7,467244,25.44
595,49.75,57158,9412,7.6,The Hobbit: The Desolation of Smaug,2013-12-11,en,"['Adventure', 'Fantasy', 'Action']",52,The Hobbit: The Desolation of Smaug,2013,PG-13,1170358,161,"Adventure, Fantasy",66.0,7.8,594487,258.37
596,11.011,16642,572,7.6,Days of Heaven,1978-09-13,en,"['Drama', 'Romance']",909,Days of Heaven,1978,PG,77405,94,"Drama, Romance",93.0,7.8,51843,--
597,54.603,38757,8087,7.6,Tangled,2010-11-24,en,"['Animation', 'Family']",86,Tangled,2010,PG,398286,100,"Animation, Adventure, Comedy",71.0,7.7,399936,200.82
598,14.436,6620,775,7.6,Sabrina,1954-09-28,en,"['Comedy', 'Drama', 'Romance']",962,Sabrina,1954,Passed,47437,113,"Comedy, Drama, Romance",72.0,7.7,58356,--
599,14.153,11860,374,6.1,Sabrina,1995-12-15,en,"['Comedy', 'Romance']",962,Sabrina,1954,Passed,47437,113,"Comedy, Drama, Romance",72.0,7.7,58356,--
600,18.065,966,1110,7.6,The Magnificent Seven,1960-04-14,en,"['Western', 'Action', 'Adventure']",594,The Magnificent Seven,1960,Approved,54047,128,"Action, Adventure, Western",74.0,7.7,86645,4.91
601,36.65,333484,4350,6.3,The Magnificent Seven,2016-09-14,en,"['Adventure', 'Action', 'Western']",594,The Magnificent Seven,1960,Approved,54047,128,"Action, Adventure, Western",74.0,7.7,86645,4.91
602,13.796,283587,1156,7.6,Beasts of No Nation,2015-09-11,en,"['Drama', 'War']",808,Beasts of No Nation,2015,Not Rated,1365050,137,"Drama, War",79.0,7.7,72601,0.08
603,24.421,277834,8825,7.6,Moana,2016-11-23,en,"['Adventure', 'Comedy', 'Family', 'Animation']",58,Moana,2016,PG,3521164,107,"Animation, Adventure, Comedy",81.0,7.6,265619,248.76
604,10.708,13466,711,7.6,October Sky,1999-02-19,en,"['Drama', 'Family']",378,October Sky,1999,PG,132477,108,"Biography, Drama, Family",71.0,7.8,81578,32.48
605,10.214,2009,397,7.6,"4 Months, 3 Weeks and 2 Days",2007-08-24,ro,['Drama'],708,"4 Months, 3 Weeks and 2 Days",2007,Not Rated,1032846,113,Drama,97.0,7.9,55956,1.19
606,10.317,11167,399,7.6,Peeping Tom,1960-05-16,en,"['Horror', 'Thriller', 'Drama']",807,Peeping Tom,1960,Not Rated,54167,101,"Drama, Horror, Thriller",,7.7,30878,0.08
607,9.646,11016,285,7.6,Key Largo,1948-07-16,en,"['Action', 'Crime', 'Drama', 'Thriller']",976,Key Largo,1948,Not Rated,40506,100,"Action, Crime, Drama",,7.8,36609,--
608,22.047,11362,1102,7.6,The Count of Monte Cristo,2002-01-23,en,['Adventure'],279,The Count of Monte Cristo,2002,PG-13,245844,131,"Action, Adventure, Drama",61.0,7.8,127758,54.23
609,10.937,940,485,7.6,The Lady Vanishes,1938-10-07,en,"['Mystery', 'Thriller']",989,The Lady Vanishes,1938,Not Rated,30341,96,"Mystery, Thriller",,7.8,46703,--
610,33.89,3580,2766,7.6,Changeling,2008-01-30,en,"['Crime', 'Drama', 'Mystery']",362,Changeling,2008,R,824747,141,"Biography, Crime, Drama",63.0,7.7,236445,35.74
611,16.816,967,1299,7.6,Spartacus,1960-10-13,en,"['Action', 'Adventure', 'Drama', 'History', 'War']",391,Spartacus,1960,PG-13,54331,197,"Adventure, Biography, Drama",87.0,7.9,122987,30.00
612,18.487,109424,4835,7.6,Captain Phillips,2013-10-10,en,"['Action', 'Drama', 'Thriller']",177,Captain Phillips,2013,PG-13,1535109,134,"Adventure, Biography, Crime",82.0,7.8,415642,107.10
613,10.036,12498,487,7.6,Sling Blade,1996-08-30,en,['Drama'],420,Sling Blade,1996,R,117666,135,Drama,84.0,8.0,86161,24.48
614,43.956,419430,11943,7.6,Get Out,2017-02-24,en,"['Mystery', 'Thriller', 'Horror']",104,Get Out,2017,R,5052448,104,"Horror, Mystery, Thriller",85.0,7.7,481538,176.04
615,34.886,948,3247,7.6,Halloween,1978-10-24,en,"['Horror', 'Thriller']",313,Halloween,1978,R,77651,91,"Horror, Thriller",87.0,7.8,229923,47.00
616,53.867,424139,3009,6.5,Halloween,2018-10-18,en,['Horror'],313,Halloween,1978,R,77651,91,"Horror, Thriller",87.0,7.8,229923,47.00
617,31.66,2082,1408,6.1,Halloween,2007-08-31,en,['Horror'],313,Halloween,1978,R,77651,91,"Horror, Thriller",87.0,7.8,229923,47.00
618,32.111,630,3825,7.6,The Wizard of Oz,1939-08-15,en,"['Adventure', 'Fantasy', 'Family']",671,The Wizard of Oz,1939,PG,32138,102,"Adventure, Family, Fantasy",92.0,8.0,368230,2.08
619,137.232,284053,14837,7.6,Thor: Ragnarok,2017-10-25,en,"['Action', 'Adventure', 'Comedy', 'Fantasy']",32,Thor: Ragnarok,2017,PG-13,3501632,130,"Action, Adventure, Comedy",74.0,7.9,573712,315.06
620,19.637,15472,2040,7.6,The Girl with the Dragon Tattoo,2009-02-27,sv,"['Drama', 'Thriller', 'Crime', 'Mystery']",182,The Girl with the Dragon Tattoo,2011,R,1568346,158,"Crime, Drama, Mystery",71.0,7.8,415574,102.52
621,19.637,15472,2040,7.6,The Girl with the Dragon Tattoo,2009-02-27,sv,"['Drama', 'Thriller', 'Crime', 'Mystery']",519,The Girl with the Dragon Tattoo,2009,R,1132620,152,"Crime, Drama, Mystery",76.0,7.8,207220,10.10
622,22.935,65754,4899,7.3,The Girl with the Dragon Tattoo,2011-12-14,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",182,The Girl with the Dragon Tattoo,2011,R,1568346,158,"Crime, Drama, Mystery",71.0,7.8,415574,102.52
623,22.935,65754,4899,7.3,The Girl with the Dragon Tattoo,2011-12-14,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",519,The Girl with the Dragon Tattoo,2009,R,1132620,152,"Crime, Drama, Mystery",76.0,7.8,207220,10.10
624,16.307,11969,1213,7.6,Tombstone,1993-12-25,en,"['Western', 'Action']",272,Tombstone,1993,R,108358,130,"Action, Biography, Drama",50.0,7.8,124536,56.51
625,14.816,907,634,7.6,Doctor Zhivago,1965-12-22,en,"['Drama', 'Romance', 'War']",168,Doctor Zhivago,1965,PG-13,59113,197,"Drama, Romance, War",69.0,8.0,68898,111.72
626,25.343,64690,8674,7.6,Drive,2011-08-06,en,"['Drama', 'Thriller', 'Crime']",364,Drive,2011,R,780504,100,"Crime, Drama",78.0,7.8,563728,35.06
627,15.688,11782,409,7.6,Hard Boiled,1992-04-16,cn,"['Action', 'Thriller', 'Crime']",896,Hard Boiled,1992,R,104684,128,"Action, Crime, Thriller",,7.8,46260,--
628,55.478,863,9849,7.6,Toy Story 2,1999-10-30,en,"['Animation', 'Comedy', 'Family']",60,Toy Story 2,1999,G,120363,92,"Animation, Adventure, Comedy",88.0,7.9,519840,245.85
629,15.679,319,1680,7.6,True Romance,1993-09-09,en,"['Action', 'Thriller', 'Crime', 'Romance']",499,True Romance,1993,R,108399,119,"Crime, Drama, Romance",59.0,7.9,204356,12.28
630,22.384,137,5155,7.6,Groundhog Day,1993-02-11,en,"['Romance', 'Fantasy', 'Drama', 'Comedy']",235,Groundhog Day,1993,PG,107048,101,"Comedy, Fantasy, Romance",72.0,8.0,572776,70.91
631,30.086,4982,3458,7.6,American Gangster,2007-11-02,en,"['Crime', 'Drama']",144,American Gangster,2007,R,765429,157,"Biography, Crime, Drama",76.0,7.8,386679,130.16
632,13.062,7735,2258,7.5,The Wave,2008-03-11,de,"['Drama', 'Thriller']",870,The Wave,2008,Not Rated,1063669,107,"Drama, Thriller",,7.6,101569,--
633,18.304,336882,818,6.6,The Wave,2015-08-28,no,"['Action', 'Drama', 'Thriller']",870,The Wave,2008,Not Rated,1063669,107,"Drama, Thriller",,7.6,101569,--
634,8.333,1786,391,7.5,Au Revoir les Enfants,1987-10-07,fr,"['Drama', 'War']",597,Au Revoir les Enfants,1987,PG,92593,104,"Drama, War",88.0,8.0,30781,4.54
635,13.806,10787,410,7.5,The Invisible Man,1933-11-03,en,"['Horror', 'Science Fiction']",993,The Invisible Man,1933,TV-PG,24184,71,"Horror, Sci-Fi",87.0,7.7,30051,--
636,60.014,570670,3013,7.2,The Invisible Man,2020-02-26,en,"['Thriller', 'Science Fiction', 'Horror']",993,The Invisible Man,1933,TV-PG,24184,71,"Horror, Sci-Fi",87.0,7.7,30051,--
637,12.523,649,467,7.5,Belle de Jour,1967-05-24,fr,"['Drama', 'Romance']",824,Belle de Jour,1967,R,61395,100,Drama,,7.7,39596,0.03
638,21.579,565310,755,7.5,The Farewell,2019-07-12,en,"['Comedy', 'Drama']",466,The Farewell,2019,PG,8637428,100,"Comedy, Drama",89.0,7.6,47320,16.88
639,111.294,260513,9275,7.5,Incredibles 2,2018-06-14,en,"['Action', 'Adventure', 'Animation', 'Family']",6,Incredibles 2,2018,PG,3606756,118,"Animation, Action, Adventure",80.0,7.6,243394,608.58
640,13.12,212,534,7.5,Arsenic and Old Lace,1944-09-01,en,"['Comedy', 'Crime']",983,Arsenic and Old Lace,1944,Not Rated,36613,118,"Comedy, Crime, Thriller",,8.0,64530,--
641,12.408,11031,906,7.5,This Is Spinal Tap,1984-05-04,en,"['Comedy', 'Music']",784,This Is Spinal Tap,1984,R,88258,82,"Comedy, Music",92.0,7.9,127509,0.19
642,12.29,3116,765,7.5,Midnight Cowboy,1969-05-25,en,['Drama'],327,Midnight Cowboy,1969,R,64665,113,Drama,79.0,7.8,99657,44.79
643,11.1,339,470,7.5,Night on Earth,1991-12-12,en,"['Comedy', 'Drama']",672,Night on Earth,1991,R,102536,129,"Comedy, Drama",68.0,7.8,54533,2.02
644,14.186,3035,871,7.5,Frankenstein,1931-11-21,en,"['Drama', 'Horror', 'Science Fiction']",996,Frankenstein,1931,Passed,21884,70,"Drama, Horror, Sci-Fi",91.0,7.8,64508,--
645,32.872,9340,3842,7.5,The Goonies,1985-06-07,en,"['Adventure', 'Comedy', 'Family']",254,The Goonies,1985,PG,89218,114,"Adventure, Comedy, Family",62.0,7.8,240869,61.50
646,28.172,4922,8954,7.5,The Curious Case of Benjamin Button,2008-12-25,en,"['Drama', 'Fantasy', 'Romance']",149,The Curious Case of Benjamin Button,2008,PG-13,421715,166,"Drama, Fantasy, Romance",70.0,7.8,580942,127.51
647,10.438,11030,549,7.5,Zelig,1983-07-15,en,['Comedy'],504,Zelig,1983,PG,86637,79,Comedy,,7.7,39496,11.80
648,15.1,10950,1516,7.5,I Am Sam,2001-12-28,en,['Drama'],343,I Am Sam,2001,PG-13,277027,132,Drama,28.0,7.7,141838,40.31
649,11.49,338,1530,7.5,Good Bye Lenin!,2003-02-09,de,"['Comedy', 'Drama']",615,Good Bye Lenin!,2003,R,301357,121,"Comedy, Drama, Romance",68.0,7.7,136638,4.06
650,6.903,4254,230,7.5,Kal Ho Naa Ho,2003-11-27,hi,"['Comedy', 'Drama']",678,Kal Ho Naa Ho,2003,Not Rated,347304,186,"Comedy, Drama, Musical",54.0,8.0,62567,1.79
651,23.253,1954,5037,7.5,The Butterfly Effect,2004-01-22,en,"['Science Fiction', 'Thriller']",261,The Butterfly Effect,2004,R,289879,113,"Drama, Sci-Fi, Thriller",30.0,7.6,447182,57.94
652,22.057,819,1913,7.5,Sleepers,1996-10-18,en,"['Crime', 'Drama', 'Thriller']",305,Sleepers,1996,R,117665,147,"Crime, Drama, Thriller",49.0,7.6,184910,49.10
653,11.548,10683,461,7.5,Happiness,1998-10-16,en,"['Comedy', 'Drama']",646,Happiness,1998,Unrated,147612,134,"Comedy, Drama",81.0,7.7,65842,2.81
654,24.101,747,5822,7.5,Shaun of the Dead,2004-04-09,en,"['Horror', 'Comedy']",487,Shaun of the Dead,2004,R,365748,99,"Comedy, Horror",76.0,7.9,506759,13.54
655,14.427,229,517,7.5,The Bride of Frankenstein,1935-04-20,en,['Horror'],606,The Bride of Frankenstein,1935,Not Rated,26138,75,"Drama, Horror, Sci-Fi",95.0,7.8,42988,4.36
656,11.365,14282,280,7.5,Ninja Scroll,1993-06-05,ja,"['Adventure', 'Animation', 'Fantasy']",895,Ninja Scroll,1993,Not Rated,107692,94,"Animation, Action, Adventure",,7.9,34140,--
657,11.916,12102,1384,7.5,Kramer vs. Kramer,1979-12-19,en,['Drama'],179,Kramer vs. Kramer,1979,PG,79417,105,Drama,77.0,7.8,131334,106.26
658,18.77,782,4215,7.5,Gattaca,1997-09-07,en,"['Thriller', 'Science Fiction', 'Mystery', 'Romance']",498,Gattaca,1997,PG-13,119177,106,"Drama, Sci-Fi, Thriller",64.0,7.8,277898,12.34
659,12.888,475,942,7.5,Bonnie and Clyde,1967-07-18,en,"['Crime', 'Drama']",925,Bonnie and Clyde,1967,R,61418,111,"Action, Biography, Crime",86.0,7.8,101056,--
660,20.788,4638,5113,7.5,Hot Fuzz,2007-02-14,en,"['Crime', 'Action', 'Comedy']",424,Hot Fuzz,2007,R,425112,121,"Action, Comedy, Mystery",81.0,7.8,458203,23.64
661,21.699,59436,5258,7.5,Midnight in Paris,2011-05-11,en,"['Comedy', 'Fantasy', 'Romance']",269,Midnight in Paris,2011,PG-13,1605783,94,"Comedy, Fantasy, Romance",81.0,7.7,383461,56.82
662,13.535,14919,611,7.5,Batman: Mask of the Phantasm,1993-12-25,en,"['Action', 'Adventure', 'Animation', 'Crime', 'Drama', 'Mystery', 'Thriller', 'Romance']",575,Batman: Mask of the Phantasm,1993,PG,106364,76,"Animation, Action, Crime",,7.8,43043,5.62
663,11.89,625,433,7.5,The Killing Fields,1984-11-02,en,"['Drama', 'History', 'War']",367,The Killing Fields,1984,R,87553,141,"Biography, Drama, History",76.0,7.8,51001,34.70
664,29.282,63311,2783,7.5,The Skin I Live In,2011-08-17,es,"['Drama', 'Thriller', 'Mystery']",636,The Skin I Live In,2011,R,1189073,120,"Drama, Horror, Thriller",70.0,7.6,136753,3.19
665,22.138,984,1433,7.5,Dirty Harry,1971-07-14,en,"['Action', 'Crime', 'Thriller']",359,Dirty Harry,1971,R,66999,102,"Action, Crime, Thriller",90.0,7.7,141706,35.90
666,15.411,921,1450,7.5,Cinderella Man,2005-06-02,en,"['Romance', 'Drama', 'History']",253,Cinderella Man,2005,PG-13,352248,144,"Biography, Drama, History",69.0,8.0,174489,61.65
667,23.906,650,1002,7.5,Boyz n the Hood,1991-07-12,en,['Drama'],263,Boyz n the Hood,1991,R,101507,112,"Crime, Drama",76.0,7.8,123634,57.50
668,27.727,616,4632,7.5,The Last Samurai,2003-01-09,en,"['Drama', 'Action', 'War', 'History']",170,The Last Samurai,2003,R,325710,154,"Action, Drama",55.0,7.7,395551,111.11
669,61.17,127585,11856,7.5,X-Men: Days of Future Past,2014-05-15,en,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",62,X-Men: Days of Future Past,2014,PG-13,1877832,132,"Action, Adventure, Sci-Fi",75.0,7.9,654101,233.92
670,16.954,4553,3379,7.5,The Machinist,2004-02-09,en,"['Thriller', 'Drama']",714,The Machinist,2004,R,361862,101,"Drama, Thriller",61.0,7.7,354067,1.08
671,8.935,11171,569,7.5,Mysterious Skin,2004-05-20,en,['Drama'],743,Mysterious Skin,2004,Unrated,370986,105,Drama,73.0,7.6,65435,0.70
672,11.602,348678,585,7.5,A Man Called Ove,2015-12-25,sv,"['Comedy', 'Drama']",629,A Man Called Ove,2015,PG-13,4080728,116,"Comedy, Drama, Romance",70.0,7.7,45977,3.36
673,14.424,85350,3815,7.5,Boyhood,2014-06-05,en,['Drama'],412,Boyhood,2014,R,1065073,165,Drama,100.0,7.9,332703,25.38
674,9.357,22584,278,7.5,To Have and Have Not,1944-10-11,en,"['Adventure', 'Comedy', 'Thriller', 'Romance', 'War']",981,To Have and Have Not,1944,Passed,37382,100,"Adventure, Comedy, Film-Noir",,7.8,30591,--
675,16.151,923,1286,7.5,Dawn of the Dead,1978-09-02,en,['Horror'],588,Dawn of the Dead,1978,Unrated,77402,127,"Action, Adventure, Horror",71.0,7.9,110504,5.10
676,30.358,924,2491,7.0,Dawn of the Dead,2004-03-19,en,"['Action', 'Horror']",588,Dawn of the Dead,1978,Unrated,77402,127,"Action, Adventure, Horror",71.0,7.9,110504,5.10
677,47.222,329865,12932,7.5,Arrival,2016-11-10,en,"['Drama', 'Science Fiction', 'Mystery']",186,Arrival,2016,PG-13,2543164,116,"Drama, Mystery, Sci-Fi",81.0,7.9,583164,100.55
678,17.748,783,1515,7.5,Gandhi,1982-11-30,en,"['Drama', 'History']",290,Gandhi,1982,PG,83987,191,"Biography, Drama, History",79.0,8.0,216231,52.77
679,27.57,1372,5153,7.5,Blood Diamond,2006-01-26,en,"['Drama', 'Thriller', 'Action']",264,Blood Diamond,2006,R,450259,143,"Adventure, Drama, Thriller",64.0,8.0,493393,57.37
680,23.065,571,2585,7.5,The Birds,1963-03-28,en,['Horror'],506,The Birds,1963,PG-13,56869,119,"Drama, Horror, Mystery",90.0,7.7,169389,11.40
681,18.092,334541,4151,7.5,Manchester by the Sea,2016-11-18,en,['Drama'],311,Manchester by the Sea,2016,R,4034228,137,Drama,96.0,7.8,242015,47.70
682,10.573,11481,583,7.5,Repulsion,1965-06-01,en,"['Drama', 'Thriller', 'Horror']",929,Repulsion,1965,Not Rated,59646,105,"Drama, Horror, Thriller",91.0,7.7,48321,--
683,16.295,9366,2851,7.5,Donnie Brasco,1997-02-27,en,"['Crime', 'Drama', 'Thriller']",338,Donnie Brasco,1997,R,119008,127,"Biography, Crime, Drama",76.0,7.7,275042,41.91
684,110.447,383498,12324,7.5,Deadpool 2,2018-05-10,en,"['Action', 'Comedy', 'Adventure']",27,Deadpool 2,2018,R,5463162,119,"Action, Adventure, Comedy",66.0,7.7,467823,324.59
685,13.098,379,995,7.5,Miller's Crossing,1990-09-21,en,"['Crime', 'Drama', 'Thriller']",589,Miller's Crossing,1990,R,100150,115,"Crime, Drama, Thriller",66.0,7.7,124625,5.08
686,12.291,1902,553,7.5,Open Your Eyes,1997-12-19,es,"['Drama', 'Thriller']",764,Open Your Eyes,1997,R,125659,119,"Drama, Mystery, Sci-Fi",,7.7,63425,0.37
687,18.221,186,2818,7.5,Lucky Number Slevin,2006-02-24,en,"['Drama', 'Thriller', 'Crime', 'Mystery']",432,Lucky Number Slevin,2006,R,425210,110,"Crime, Drama, Thriller",53.0,7.7,297917,22.49
688,37.938,332562,8675,7.5,A Star Is Born,2018-10-03,en,"['Drama', 'Romance', 'Music']",77,A Star Is Born,2018,R,1517451,136,"Drama, Music, Romance",88.0,7.6,325009,215.29
689,16.081,522,1500,7.5,Ed Wood,1994-09-27,en,"['Comedy', 'Drama', 'History']",570,Ed Wood,1994,R,109707,127,"Biography, Comedy, Drama",70.0,7.8,163849,5.89
690,9.483,11159,311,7.5,Secrets & Lies,1996-05-24,en,['Drama'],489,Secrets & Lies,1996,R,117589,136,"Comedy, Drama",91.0,8.0,36920,13.42
691,12.318,1847,312,7.5,The Long Goodbye,1973-03-07,en,"['Crime', 'Drama', 'Mystery', 'Thriller']",727,The Long Goodbye,1973,R,70334,112,"Comedy, Crime, Drama",87.0,7.6,25676,0.96
692,10.457,37903,634,7.5,The White Ribbon,2009-10-06,de,"['Drama', 'Mystery']",660,The White Ribbon,2009,R,1149362,144,"Drama, History, Mystery",82.0,7.8,67917,2.22
693,5.392,11798,798,7.5,This Is England,2006-09-12,en,"['Drama', 'Crime']",770,This Is England,2006,Not Rated,480025,101,"Crime, Drama",86.0,7.7,114809,0.33
694,10.356,10784,544,7.5,Cabaret,1972-02-13,en,"['Drama', 'Music', 'Romance']",335,Cabaret,1972,PG,68327,124,"Drama, Music, Musical",80.0,7.8,47706,42.77
695,14.054,179144,2132,7.5,The Great Beauty,2013-05-21,it,['Drama'],644,The Great Beauty,2013,Not Rated,2358891,141,Drama,86.0,7.8,79713,2.85
696,16.709,69,1873,7.5,Walk the Line,2005-09-13,en,"['Drama', 'Music', 'Romance']",158,Walk the Line,2005,PG-13,358273,136,"Biography, Drama, Music",72.0,7.8,231403,119.52
697,11.266,13310,1945,7.5,Let the Right One In,2008-01-26,sv,"['Horror', 'Drama']",667,Let the Right One In,2008,R,1139797,114,"Crime, Drama, Fantasy",82.0,7.9,204132,2.12
698,9.744,1023,405,7.5,Adam's Apples,2005-04-15,da,"['Drama', 'Comedy', 'Crime']",839,Adam's Apples,2005,R,418455,94,"Comedy, Crime, Drama",51.0,7.8,44919,0.00
699,17.969,11178,343,7.5,My Sassy Girl,2001-07-27,ko,"['Comedy', 'Drama', 'Romance']",882,My Sassy Girl,2001,Not Rated,293715,137,"Comedy, Drama, Romance",,8.0,45000,--
700,14.859,14197,241,6.5,My Sassy Girl,2008-05-26,en,"['Comedy', 'Romance']",882,My Sassy Girl,2001,Not Rated,293715,137,"Comedy, Drama, Romance",,8.0,45000,--
701,10.813,8740,316,7.5,The Vanishing,1988-10-27,nl,"['Horror', 'Thriller']",900,The Vanishing,1988,Not Rated,96163,107,"Mystery, Thriller",,7.7,33466,--
702,9.735,1644,278,6.0,The Vanishing,1993-02-05,en,"['Thriller', 'Drama', 'Mystery']",900,The Vanishing,1988,Not Rated,96163,107,"Mystery, Thriller",,7.7,33466,--
703,20.84,449459,442,5.5,The Vanishing,2018-10-11,en,"['Drama', 'Mystery', 'Thriller']",900,The Vanishing,1988,Not Rated,96163,107,"Mystery, Thriller",,7.7,33466,--
704,60.721,76341,17161,7.5,Mad Max: Fury Road,2015-05-13,en,"['Action', 'Adventure', 'Science Fiction']",122,Mad Max: Fury Road,2015,R,1392190,120,"Action, Adventure, Sci-Fi",90.0,8.1,866499,154.06
705,10.404,8094,228,7.5,The Magdalene Sisters,2002-09-12,en,['Drama'],595,The Magdalene Sisters,2002,R,318411,114,Drama,83.0,7.7,25740,4.89
706,11.946,12163,2381,7.5,The Wrestler,2008-09-07,en,"['Drama', 'Romance']",406,The Wrestler,2008,R,1125849,109,"Drama, Sport",80.0,7.9,287536,26.24
707,8.653,10549,294,7.5,Hamlet,1996-12-25,en,['Drama'],601,Hamlet,1996,PG-13,116477,242,Drama,,7.7,35737,4.41
708,13.477,10264,261,6.7,Hamlet,1990-12-19,en,"['Drama', 'History']",601,Hamlet,1996,PG-13,116477,242,Drama,,7.7,35737,4.41
709,64.377,1579,3535,7.5,Apocalypto,2006-12-07,en,"['Action', 'Adventure', 'Drama', 'Thriller']",301,Apocalypto,2006,R,472043,139,"Action, Adventure, Drama",68.0,7.8,288223,50.87
710,27.698,601,8162,7.5,E.T. the Extra-Terrestrial,1982-06-11,en,"['Science Fiction', 'Adventure', 'Family', 'Fantasy']",10,E.T. the Extra-Terrestrial,1982,PG,83866,115,"Family, Sci-Fi",91.0,7.8,366809,435.11
